25 222 470
35 233 505
60 268 515
43 265 470
35 223 464
31 269 506
16 223 471
36 234 506
51 269 516
31 263 471
36 225 517
46 270 507
26 225 472
37 235 484
62 270 517
46 242 472
37 226 518
47 271 508
27 292 473
38 242 483
65 271 518
47 241 473
38 229 465
33 272 509
20 294 474
39 241 509
55 272 519
33 236 474
39 230 466
49 273 511
29 295 475
40 236 511
69 273 521
49 239 475
40 227 520
35 274 510
24 291 476
41 239 486
59 274 520
35 238 476
41 228 474
34 275 519
23 293 477
42 238 519
58 275 524
34 266 477
42 231 467
50 276 512
30 231 478
43 237 512
64 276 526
50 268 478
43 233 448
32 277 491
19 233 479
44 243 522
54 277 514
32 267 479
44 232 491
48 278 522
28 232 479
45 240 449
68 278 492
48 269 480
45 234 523
36 279 513
26 234 480
46 245 492
61 279 523
36 270 480
46 235 471
39 280 516
27 235 481
47 244 516
66 280 527
39 287 481
47 248 470
44 281 515
28 248 482
48 252 515
67 281 528
44 254 482
48 246 452
41 282 496
29 299 483
49 254 529
70 282 518
41 282 483
49 246 496
42 283 529
30 246 483
50 251 453
63 283 494
42 285 484
50 250 530
52 284 517
31 250 484
51 257 494
76 284 530
52 258 484
51 250 475
65 285 521
38 297 485
52 258 521
82 285 531
65 290 485
52 247 456
62 286 495
37 247 486
53 253 525
83 286 520
62 260 486
53 248 495
53 287 525
32 296 486
54 260 478
77 287 526
53 255 487
54 249 526
56 288 539
33 300 487
55 255 481
78 288 527
56 288 488
55 249 527
69 289 537
40 249 488
56 256 477
86 289 524
69 259 489
56 247 524
68 290 538
45 298 489
57 259 485
87 290 531
68 252 490
57 239 531
57 291 541
34 281 490
58 252 448
79 291 459
57 257 491
58 242 449
60 292 457
35 284 492
59 257 482
80 292 528
60 251 493
59 238 528
64 293 540
43 283 493
60 251 453
89 293 458
64 256 494
60 241 456
51 294 461
36 289 495
61 256 452
81 294 460
51 253 496
61 236 491
71 295 459
46 286 497
62 253 532
92 295 491
71 277 497
62 243 539
58 296 532
42 243 497
63 260 487
88 296 539
58 280 497
63 244 492
75 297 457
50 244 498
64 258 533
98 297 492
75 279 498
64 245 537
72 298 533
47 245 498
65 259 488
93 298 537
72 276 498
65 237 496
55 299 460
39 237 499
66 254 534
85 299 496
55 278 499
66 240 540
54 300 534
44 240 499
67 255 493
84 300 540
54 293 499
67 275 494
73 301 458
48 307 500
68 293 535
99 301 494
73 292 500
68 271 538
74 302 535
49 309 500
69 292 489
96 302 538
74 291 500
69 274 495
59 303 461
41 311 501
70 291 536
90 303 495
59 294 501
70 272 541
61 304 536
46 314 501
71 294 490
91 304 541
61 295 501
71 273 503
66 305 542
47 312 502
72 295 542
94 305 552
66 271 502
72 262 548
67 306 542
48 302 503
73 271 513
95 306 548
67 317 503
73 283 549
70 307 545
49 283 504
74 293 514
100 307 549
70 272 504
74 265 504
63 308 545
50 304 505
75 272 545
97 308 553
63 640 505
75 284 507
82 309 543
52 284 506
76 292 543
107 309 554
82 275 506
76 264 547
83 310 543
53 301 507
77 275 517
108 310 547
83 320 507
77 281 550
86 311 544
56 281 508
78 291 518
111 311 550
86 639 508
78 286 510
87 312 546
57 286 509
79 295 546
112 312 556
87 274 509
79 261 551
89 313 546
60 303 510
80 274 520
115 313 551
89 637 510
80 289 508
76 314 544
51 289 511
81 294 544
106 314 555
76 273 511
81 263 502
93 315 552
65 305 512
82 273 552
117 315 558
93 306 512
82 262 560
92 316 548
62 262 513
83 268 523
125 316 560
92 636 513
83 282 559
77 317 549
54 282 514
84 283 522
109 317 559
77 313 514
84 261 505
78 318 553
55 261 515
85 266 553
110 318 561
78 310 515
85 264 506
96 319 554
69 264 516
86 267 554
120 319 564
96 287 516
86 281 563
99 320 547
68 629 517
87 287 530
121 320 563
99 323 517
87 322 562
79 321 550
58 325 518
88 323 529
113 321 562
79 322 518
88 324 509
98 321 556
64 326 519
89 325 556
124 321 565
98 324 519
89 326 557
80 321 551
59 328 520
90 324 525
114 322 557
80 332 520
90 328 511
81 322 555
61 327 521
91 332 555
116 322 566
81 327 521
91 322 572
101 323 559
71 333 522
92 327 573
127 323 560
101 329 523
92 333 519
102 323 565
72 330 524
93 326 565
128 324 579
102 334 524
93 330 574
85 324 557
66 328 525
94 334 512
119 324 558
85 329 526
94 323 558
84 325 575
67 335 526
95 329 516
118 325 564
84 331 527
95 335 564
103 325 581
74 331 527
96 325 515
132 326 561
103 336 528
96 331 561
88 326 576
63 330 528
97 336 577
122 326 562
88 337 529
97 332 578
104 327 563
75 338 530
98 337 521
135 327 566
104 340 531
98 334 566
105 328 580
73 339 531
99 340 522
131 328 491
105 341 532
99 333 539
90 329 567
70 342 532
100 341 567
123 329 572
90 344 532
100 336 523
91 330 492
71 343 533
101 344 537
126 330 569
91 345 533
101 335 569
94 331 573
72 346 533
102 345 529
129 331 496
94 339 534
102 328 540
100 332 570
74 347 534
103 339 570
133 332 577
100 337 534
103 347 530
97 332 494
75 338 535
104 327 538
134 333 571
97 348 535
104 338 571
95 333 578
73 341 535
105 348 525
130 333 495
95 343 536
105 330 541
107 334 568
76 349 536
106 343 568
141 334 574
107 340 536
106 349 581
117 334 569
82 342 537
107 329 527
147 335 581
117 350 537
107 342 579
125 335 571
83 345 538
108 350 524
148 335 579
125 346 538
108 331 575
108 336 567
77 351 539
109 346 526
142 336 575
108 344 539
109 351 576
111 336 570
78 357 540
110 347 528
143 337 576
111 352 540
110 357 580
120 337 568
86 352 541
111 337 531
151 338 580
120 359 541
111 352 548
121 338 582
87 353 542
112 340 582
152 339 587
121 358 542
112 353 547
112 339 583
79 365 543
113 349 583
145 340 589
112 353 543
113 365 550
115 340 586
80 360 544
114 348 586
144 341 590
115 354 544
114 360 549
124 341 585
89 354 545
115 341 585
155 342 588
124 361 545
115 354 551
106 342 584
81 355 546
116 344 584
146 343 591
106 366 546
116 355 592
128 343 583
93 363 547
117 351 563
159 344 592
128 355 547
117 363 595
109 344 582
84 362 548
118 350 560
149 345 595
109 356 548
118 362 596
110 345 585
85 356 549
119 345 559
150 346 596
110 364 549
119 356 593
132 346 586
96 358 550
120 339 562
163 347 593
132 367 550
120 358 594
131 347 584
99 357 551
121 367 557
162 347 594
131 359 551
121 338 542
113 348 587
88 368 552
122 359 587
154 348 597
113 360 552
122 368 545
114 348 588
90 366 553
123 343 588
153 349 599
114 369 553
123 366 543
135 349 589
98 365 554
124 369 589
165 349 598
135 361 554
124 342 544
127 350 590
92 370 555
125 361 590
158 350 600
127 362 555
125 370 546
116 350 591
91 364 556
126 346 591
157 351 601
116 371 556
126 364 616
138 351 594
101 363 557
127 371 574
136 351 616
102 372 557
128 357 552
119 352 597
94 373 558
129 372 597
160 352 620
119 375 558
129 365 614
118 353 596
95 374 559
130 375 572
161 353 614
118 376 559
130 360 612
139 354 595
105 377 560
131 376 573
137 354 612
103 379 560
132 363 553
123 355 599
100 378 561
133 379 599
156 355 621
123 380 561
133 362 615
122 356 593
97 381 562
134 380 577
164 356 615
122 382 562
134 367 613
140 357 592
104 372 563
135 382 578
129 357 613
102 374 563
136 353 554
167 358 598
129 383 564
136 374 598
128 358 617
171 373 564
136 352 556
171 359 601
177 386 565
136 373 601
133 359 618
103 387 565
137 368 555
168 360 600
133 376 566
137 387 600
132 360 619
173 377 566
137 354 575
173 361 603
179 390 567
137 377 603
126 361 604
101 391 567
138 370 611
166 362 607
126 380 568
138 391 580
127 362 611
170 384 568
138 371 608
170 363 602
176 379 569
138 384 581
130 363 608
105 381 569
139 356 576
172 364 609
130 385 570
139 381 609
131 364 610
175 388 570
139 369 606
175 365 605
178 375 571
139 388 579
134 365 606
104 378 571
140 355 522
169 366 532
134 389 572
140 378 567
135 366 604
174 383 572
140 358 604
174 367 614
180 392 572
140 383 523
147 367 533
107 382 573
141 392 569
148 367 602
108 386 573
142 359 602
151 368 612
111 393 573
143 386 525
155 368 536
115 387 574
144 393 568
152 368 607
112 389 574
145 366 607
141 369 616
106 394 574
146 389 620
159 369 603
117 388 575
147 394 558
158 369 620
125 390 575
148 361 621
142 370 609
109 395 576
149 390 561
143 370 621
110 391 576
150 395 529
163 370 534
120 385 577
151 364 570
162 371 610
121 396 577
152 385 610
144 371 615
114 384 577
153 396 530
145 371 535
113 402 578
154 382 571
165 372 605
124 397 578
155 402 605
153 372 613
123 397 578
156 372 618
146 373 606
116 403 579
157 397 565
150 373 618
119 398 579
160 375 619
149 374 611
118 404 580
161 398 566
154 374 619
122 405 580
164 388 617
157 375 608
126 398 581
166 405 564
160 375 617
129 406 581
167 387 595
156 376 634
133 399 582
168 406 634
164 376 639
134 399 582
169 376 592
127 377 627
158 407 583
170 399 627
211 377 637
176 400 583
170 379 636
201 378 317
211 408 584
170 400 594
128 378 636
159 409 584
171 384 596
212 379 631
177 400 585
171 409 631
202 379 640
212 411 585
171 391 629
161 380 320
130 401 586
172 411 593
132 380 629
163 401 586
173 380 639
214 381 312
179 410 587
173 401 582
209 381 639
214 412 587
173 392 640
135 382 309
165 402 588
174 412 585
215 382 640
180 404 588
174 374 637
204 383 314
215 413 589
174 404 583
131 383 637
162 418 589
175 396 320
213 384 311
178 409 590
175 418 586
208 384 320
213 410 590
175 381 317
166 385 307
138 419 591
176 410 584
167 385 317
136 403 591
177 373 613
172 386 623
139 414 592
178 403 623
168 386 627
137 415 592
179 393 615
169 387 625
140 406 593
180 415 625
182 387 629
141 416 593
181 394 616
141 388 626
146 405 594
181 416 626
147 388 636
141 408 594
182 378 612
192 389 624
147 420 595
182 408 624
148 389 634
142 407 595
183 377 614
193 390 622
148 417 596
183 407 622
183 390 631
142 421 596
184 395 312
142 391 305
149 411 597
184 421 587
186 391 312
143 413 597
185 383 314
143 392 304
150 422 598
185 413 589
151 392 314
143 412 598
186 422 309
196 392 302
151 414 599
186 386 588
152 393 309
145 423 599
187 414 311
197 393 303
152 415 600
187 423 590
189 393 311
144 420 600
188 389 307
144 394 301
153 426 601
188 420 591
155 394 307
144 416 601
189 426 641
199 394 632
155 417 602
189 390 608
187 395 641
145 424 602
190 417 620
145 395 315
154 421 603
190 424 315
181 395 638
146 419 603
191 385 638
146 396 628
157 425 604
191 419 603
159 396 638
147 418 604
192 425 606
202 396 319
159 427 605
192 402 319
158 397 630
148 428 605
193 427 618
201 397 310
158 430 606
193 405 310
184 398 319
149 429 606
194 430 611
149 398 318
161 431 607
194 406 318
185 399 633
150 432 607
195 431 617
150 399 308
160 434 608
195 409 308
163 400 641
151 433 608
196 434 621
209 400 306
163 435 609
196 411 306
162 401 316
152 436 609
197 435 609
208 401 316
162 437 610
197 412 316
188 402 635
153 427 610
198 437 619
153 402 313
156 428 611
198 397 313
165 403 318
155 438 611
199 428 632
204 403 624
165 429 612
199 398 602
190 404 632
154 446 612
200 429 630
154 404 623
164 439 613
200 416 605
170 405 630
158 430 613
201 439 628
171 405 622
159 440 614
202 415 604
198 406 628
156 431 614
203 440 635
156 406 625
168 432 615
203 399 610
174 407 635
165 441 615
204 432 633
191 407 626
157 433 616
205 400 607
157 408 633
166 442 616
205 433 598
195 408 304
160 443 617
206 418 304
160 409 308
167 434 617
206 443 601
194 409 301
161 436 618
207 401 301
161 410 310
172 445 618
207 436 600
175 410 303
162 444 619
208 421 303
173 411 313
163 435 619
209 444 597
200 411 305
164 447 620
210 422 305
164 412 315
169 437 620
210 447 599
218 412 302
176 446 621
211 404 302
201 413 306
251 448 621
211 446 628
216 413 280
177 438 622
212 403 280
202 414 297
252 449 622
212 438 630
219 414 278
178 450 623
213 423 278
208 415 300
256 440 623
213 450 632
217 415 279
179 451 624
214 426 279
209 416 298
257 439 624
214 451 635
220 416 277
180 441 625
215 407 277
204 417 296
253 453 625
215 441 633
206 417 276
167 455 626
216 425 276
167 418 299
177 443 626
216 455 300
203 418 288
168 445 627
217 410 623
168 419 300
179 456 627
217 445 638
205 419 270
166 442 628
218 408 270
166 420 280
176 452 628
218 442 296
207 420 287
172 454 629
219 424 625
172 421 296
178 444 629
219 454 319
210 421 267
169 448 630
220 413 267
169 422 278
180 459 630
220 448 297
182 422 285
181 447 631
221 459 622
227 422 297
182 449 631
221 414 641
186 423 269
185 457 632
222 449 269
226 423 279
186 450 632
222 457 318
229 423 266
187 453 633
223 417 266
187 424 276
190 458 633
223 453 298
228 424 290
183 454 634
224 458 624
183 424 298
184 456 634
224 419 316
189 425 268
188 461 635
225 456 268
230 425 277
189 455 635
225 461 299
196 425 282
186 452 636
226 420 626
242 426 299
196 460 636
226 452 627
192 426 288
182 451 637
227 460 288
239 426 289
192 467 637
227 437 315
193 427 263
183 462 638
228 467 263
238 427 270
193 462 638
228 427 290
197 428 286
187 468 639
229 462 634
241 428 290
197 463 639
229 430 285
199 429 284
189 469 640
230 463 631
236 429 285
199 470 640
230 439 308
221 430 265
181 463 641
231 470 265
181 430 269
191 471 641
