321
0 0 0
0 0 1
0 1 0.1312
0 0.0426296 -0.111606
0 0.1312 0.990439
0 0.990439 0
0 -0.111606 -0.111606
0 0.0810863 0.990439
0 0.990439 -0.1312
0 0.137952 -0.0692153
0 0 0.974592
0 0.990439 0.131655
0 -0.111606 -0.223985
0 -0.0810863 0.974592
0 0.990439 -0.131655
0 0.0426296 -0.0692153
0 -0.1312 0.974592
0 0.990439 0.259892
0 -0.0692153 -0.221077
0 0.213023 0.961938
0 0.974592 0
0 0.181208 -0.221077
0 0.131655 0.961938
0 0.974592 -0.259892
0 -0.223985 -0.0271543
0 0 0.937785
0 0.974592 0.296005
0 0.181208 0.225432
0 -0.131655 0.937785
0 0.974592 0.132792
0 -0.0692153 -0.337602
0 -0.213023 0.937785
0 0.974592 -0.0811418
0 0.084444 0.32082
0 0.259892 0.937785
0 0.961938 -0.264083
0 -0.221077 -0.181495
0 0.160622 0.937785
0 0.961938 -0.346153
0 0.273266 0.124644
0 0 0.915043
0 0.961938 0.237086
0 -0.221077 0.403355
0 -0.160622 0.915043
0 0.961938 -0.237086
0 0.084444 0.124644
0 -0.259892 0.915043
0 0.961938 0.425325
0 -0.0271543 0.361803
0 0.346153 0.894427
0 0.937785 0
0 -0.181495 0.361803
0 0.296005 0.894427
0 0.937785 -0.425325
0 0.225432 0.0122829
0 0.264083 0.883415
0 0.937785 0.386187
0 0.32082 -0.285273
0 0.132792 0.883415
0 0.937785 0.156434
0 -0.337602 -0.441708
0 0.0811418 0.883415
0 0.937785 -0.371748
0 -0.337602 0.265399
0 -0.0811418 0.883415
0 0.937785 -0.46843
0 0.32082 0.449299
0 -0.132792 0.883415
0 0.937785 -0.133071
0 0.225432 0.16246
0 -0.264083 0.850651
0 0.937785 0.309017
0 -0.181495 0.525731
0 -0.296005 0.850651
0 0.937785 -0.309017
0 -0.0271543 0.16246
0 -0.346153 0.850651
0 0.937785 0.564254
0 0.124644 -0.253366
0 0.383614 0.819909
0 0.915043 0.399607
0 -0.326321 0.506732
0 0.237086 0.819909
0 0.915043 0.0823236
0 0.403355 -0.566543
0 0 0.819909
0 0.915043 -0.266405
0 -0.326321 0.409955
0 -0.237086 0.819909
0 0.915043 -0.513376
0 0.124644 -0.0967771
0 -0.383614 0.819909
0 0.915043 0.601501
0 -0.138197 0.308637
0 0.425325 0.796941
0 0.894427 -0.519258
0 0.361803 0.0555203
0 0.262866 0.796941
0 0.894427 0.453991
0 -0.447214 -0.554905
0 0 0.79694
0 0.894427 0.133071
0 0.361803 0.589218
0 -0.262866 0.79694
0 0.894427 -0.238677
0 -0.138197 -0.39847
0 -0.425325 0.79694
0 0.894427 0.606825
0 0.0122829 -0.516196
0 0.46843 0.769992
0 0.883415 0
0 0.265399 -0.516196
0 0.386187 0.769992
0 0.883415 -0.606825
0 -0.285273 -0.210086
0 0.371748 0.733349
0 0.883415 0.399607
0 -0.441708 -0.679852
0 0.156434 0.733349
0 0.883415 -0.399607
0 -0.441708 -0.210086
0 -0.156434 0.733349
0 0.883415 0.688191
0 -0.285273 -0.361803
0 -0.371748 0.723607
0 0.883415 0.525731
0 0.265399 0.638197
0 -0.386187 0.723607
0 0.883415 0.16246
0 0.0122829 -0.67082
0 -0.46843 0.723607
0 0.883415 -0.262866
0 0.449299 0.447214
0 0.133071 0.723607
0 0.883415 -0.688191
0 0.449299 -0.361803
0 -0.133071 0.723607
0 0.883415 0.70231
0 0.16246 0.341154
0 0.5 0.70634
0 0.850651 0.516122
0 -0.425325 -0.640567
0 0.309017 0.70634
0 0.850651 0.132793
0 0.525731 -0.640567
0 0 0.70634
0 0.850651 -0.62024
0 -0.425325 0.0885681
0 -0.309017 0.70634
0 0.850651 -0.132792
0 0.16246 -0.48446
0 -0.5 0.70634
0 0.850651 0.702047
0 -0.0967772 -0.597196
0 0.564254 0.674609
0 0.819909 -0.433889
0 -0.253366 0.228109
0 0.513375 0.674609
0 0.819909 0
0 0.409955 -0.159793
0 0.399607 0.632456
0 0.819909 0.707107
0 0.506732 0.574779
0 0.266405 0.632456
0 0.819909 0.386187
0 -0.566543 -0.770218
0 0.0823236 0.632456
0 0.819909 -0.0822425
0 -0.566543 0.671461
0 -0.0823236 0.632456
0 0.819909 -0.519258
0 0.506732 -0.316228
0 -0.266405 0.632456
0 0.819909 -0.757935
0 0.409955 -0.0231141
0 -0.399607 0.621023
0 0.819909 0.647412
0 -0.253366 0.737964
0 -0.513376 0.621023
0 0.819909 0.220117
0 -0.0967771 -0.752249
0 -0.564254 0.621023
0 0.819909 -0.264083
0 0.0555203 0.479201
0 0.601501 0.621023
0 0.796941 -0.647412
0 0.308637 -0.0231141
0 0.519258 0.621023
0 0.796941 0.62024
0 0.308637 0.119117
0 -0.519258 0.597928
0 0.796941 0.711282
0 0.0555203 -0.562275
0 -0.601501 0.597928
0 0.796941 0.358229
0 -0.39847 0.790663
0 0.453991 0.597928
0 0.79694 -0.131655
0 -0.554905 -0.717045
0 0.238677 0.597928
0 0.79694 -0.571252
0 0.589218 0.36954
0 0.133071 0.597928
0 0.79694 -0.792649
0 0.589218 -0.666777
0 -0.133071 0.566326
0 0.79694 -0.484442
0 -0.554905 0.254686
0 -0.238677 0.566326
0 0.79694 0
0 -0.39847 0.254686
0 -0.453991 0.566326
0 0.79694 0.809017
0 0.197169 0.688191
0 0.606825 0.525731
0 0.769992 -7.00695e-08
0 -0.516196 -0.262865
0 0.375039 0.525731
0 0.769992 -0.5
0 0.638054 -0.129152
0 0 0.520705
0 0.769992 0.758652
0 -0.516196 0.600525
0 -0.375039 0.520705
0 0.769992 0.383614
0 0.197169 -0.842518
0 -0.606825 0.520705
0 0.769992 -0.137952
0 -0.210086 0.762697
0 0.646578 0.520705
0 0.733349 -0.758652
0 0.550012 0.600525
0 0.399607 0.520705
0 0.733349 -0.843911
0 -0.679852 -0.512752
0 -3.77545e-08 0.505721
0 0.733349 0.862668
0 0.550012 0.501375
0 -0.399607 0.505721
0 0.733349 0.69378
0 -0.210086 -0.818274
0 -0.646578 0.505721
0 0.733349 0.259892
0 -0.0527864 0.822619
0 0.688191 0.505721
0 0.723607 -0.273267
0 -0.361803 0.501375
0 0.587785 0.505721
0 0.723607 -0.862668
0 0.447214 0.14308
0 0.525731 0.481067
0 0.723607 0.403355
0 0.638197 -0.624147
0 0.262866 0.481067
0 0.723607 -0.783843
0 -0.67082 0.392638
0 0.16246 0.481067
0 0.723607 0.615642
0 -0.67082 0.866811
0 -0.16246 0.481067
0 0.723607 -0.403355
0 0.638197 0.14308
0 -0.262866 0.481067
0 0.723607 -0.1312
0 0.447214 0.276393
0 -0.525731 0.447214
0 0.723607 0.525731
0 -0.0527864 0.894427
0 -0.688191 0.447214
0 0.723607 -0.525731
0 -0.361803 0.276393
0 -0.587785 0.447214
0 0.723607 0.891007
0 0.088568 -0.359465
0 0.70231 0.406061
0 0.70634 0.601501
0 0.341154 0.784658
0 0.62024 0.406061
0 0.70634 0.0822424
0 -0.48446 -0.910137
0 0.516122 0.406061
0 0.70634 -0.46843
0 -0.640567 -0.359465
0 0.301259 0.406061
0 0.70634 -0.891007
0 0.695305 0.687976
0 0.132793 0.406061
0 0.70634 0.916244
0 -0.640567 -0.484949
0 -0.301259 0.395103
0 0.70634 0.70231
0 0.341154 0.850924
0 -0.62024 0.395103
0 0.70634 0.220117
0 0.0885681 -0.891876
0 -0.70231 0.395103
0 0.70634 -0.346153
0 0.695305 -0.484948
0 -0.132792 0.395103
0 0.70634 -0.916244
0 -0.48446 0.592161
0 -0.516122 0.395103
0 0.70634 0.792649
0 0.228109 -0.605052
0 0.702047 0.373943
0 0.674609 -0.702907
0 -0.597196 0.0763394
0 0.433889 0.373943
0 0.674609 0.924305
0 -0.597196 -0.855476
0 -0.433889 0.373943
0 0.674609 0.213023
0 0.228109 0.902656
0 -0.702047 0.373943
0 0.674609 -0.358229
0 0.738175 0.481533
0 0 0.373943
0 0.674609 0.864929
0 -0.159793 -0.709406
0 0.757935 0.343115
0 0.632456 -0.0810862
0 -0.316228 -0.804729
0 0.707107 0.343115
0 0.632456 -0.915043
0 0.574779 -0.804729
0 0.519258 0.343115
0 0.632456 -0.615642
0 0.671461 0.212056
0 0.386187 0.343115
0 0.632456 0.0810863
0 -0.770218 0.366292
0 0.0822424 0.343115
0 0.632456 0.912982
0 -0.770218 -0.959967
0 -0.0822425 0.280115
0 0.632456 -0.564254
0 0.671461 0.776629
0 -0.386187 0.280114
0 0.632456 -0.912982
0 0.574779 -0.947214
0 -0.519258 0.276393
0 0.632456 0.850651
0 -0.316228 0.67082
0 -0.707107 0.276393
0 0.632456 -0.425325
0 -0.159793 -0.138197
0 -0.757935 0.276393
0 0.632456 0.951057
0 -0.0231141 0.861803
0 0.783452 0.276393
0 0.621023 0.16246
0 -0.441802 0.67082
0 0.647412 0.276393
0 0.621023 -0.850651
0 0.737964 0.00276239
0 0.264083 0.257056
0 0.621023 0.966393
0 -0.752249 0.565796
0 0.220117 0.257056
0 0.621023 0.780204
0 -0.752249 0.919948
0 -0.220117 0.257056
0 0.621023 -0.296005
0 0.737964 -0.91824
0 -0.264083 0.257056
0 0.621023 0.301259
0 0.479201 -0.570266
0 -0.62024 0.257056
0 0.621023 -0.783452
0 -0.441802 0.300325
0 -0.647412 0.235512
0 0.621023 -0.924305
0 -0.0231141 -0.78626
0 -0.783452 0.235512
0 0.621023 1.50972e-08
0 0.479201 -0.78626
0 0.62024 0.235512
0 0.621023 0.862668
0 0.119117 -0.68164
0 0.792649 0.232454
0 0.597928 -0.961938
0 0.36954 0.143665
0 0.711282 0.232454
0 0.597928 0.160622
0 -0.562275 0.959253
0 0.571252 0.232454
0 0.597928 -0.433889
0 -0.717045 -0.68164
0 0.358229 0.232454
0 0.597928 -0.862668
0 0.790663 -0.870463
0 0.131655 0.232454
0 0.597928 0.912982
0 0.790663 -0.986715
0 -0.131655 0.140057
0 0.597928 -0.963861
0 -0.717045 0.749881
0 -0.358229 0.140057
0 0.597928 -0.513375
0 -0.562275 -0.226617
0 -0.571252 0.140057
0 0.597928 0.513375
0 0.36954 -0.986715
0 -0.711282 0.140057
0 0.597928 -0.646578
0 0.119117 -0.383206
0 -0.792649 0.140057
0 0.597928 -0.238677
0 -0.666777 0.917729
0 0.484442 0.139919
0 0.566326 -0.987688
0 -0.666777 -0.52395
